"","Destination","Origin","Product","Year","dist_km","Euros"
"70039","IT","GR",17,2016,977.873696383792,8886196
"70040","GR","IT",17,2016,977.873696383792,24543182
"70041","IT","GR",18,2016,977.873696383792,392946
"70042","GR","IT",18,2016,977.873696383792,24995749
"70043","IT","GR",19,2016,977.873696383792,16205839
"70044","GR","IT",19,2016,977.873696383792,41613988
"70045","IT","GR",20,2016,977.873696383792,39253114
"70046","GR","IT",20,2016,977.873696383792,23819294
"70198","IT","BE",1,2007,985.215245233171,10324326
"70199","BE","IT",1,2007,985.215245233171,1707666
"70200","IT","BE",2,2007,985.215245233171,198939426
"70201","BE","IT",2,2007,985.215245233171,55062762
"70202","IT","BE",3,2007,985.215245233171,11747881
"70203","BE","IT",3,2007,985.215245233171,2225428
"70204","IT","BE",4,2007,985.215245233171,190449831
"70205","BE","IT",4,2007,985.215245233171,60514631
"70206","IT","BE",5,2007,985.215245233171,2853743
"70207","BE","IT",5,2007,985.215245233171,952446
"70208","IT","BE",6,2007,985.215245233171,14575984
"70209","BE","IT",6,2007,985.215245233171,16615954
"70210","IT","BE",7,2007,985.215245233171,50319822
"70211","BE","IT",7,2007,985.215245233171,20790896
"70212","IT","BE",8,2007,985.215245233171,49919683
"70213","BE","IT",8,2007,985.215245233171,80588396
"70214","IT","BE",9,2007,985.215245233171,24055121
"70215","BE","IT",9,2007,985.215245233171,4947331
"70216","IT","BE",10,2007,985.215245233171,9463352
"70217","BE","IT",10,2007,985.215245233171,47426970
"70218","IT","BE",11,2007,985.215245233171,18939019
"70219","BE","IT",11,2007,985.215245233171,4644357
"70220","IT","BE",12,2007,985.215245233171,4076817
"70221","BE","IT",12,2007,985.215245233171,11533350
"70222","IT","BE",13,2007,985.215245233171,1549980
"70223","BE","IT",13,2007,985.215245233171,2961418
"70224","IT","BE",14,2007,985.215245233171,130788
"70225","BE","IT",14,2007,985.215245233171,42869
"70226","IT","BE",15,2007,985.215245233171,35150066
"70227","BE","IT",15,2007,985.215245233171,26642429
"70228","IT","BE",16,2007,985.215245233171,10556303
"70229","BE","IT",16,2007,985.215245233171,34794287
"70230","IT","BE",17,2007,985.215245233171,16325958
"70231","BE","IT",17,2007,985.215245233171,3694552
"70232","IT","BE",18,2007,985.215245233171,77590878
"70233","BE","IT",18,2007,985.215245233171,41831504
"70234","IT","BE",19,2007,985.215245233171,47718807
"70235","BE","IT",19,2007,985.215245233171,68215445
"70236","IT","BE",20,2007,985.215245233171,42245613
"70237","BE","IT",20,2007,985.215245233171,69817272
"70392","IT","BE",1,2008,985.215245233171,13158748
"70393","BE","IT",1,2008,985.215245233171,985014
"70394","IT","BE",2,2008,985.215245233171,166881716
"70395","BE","IT",2,2008,985.215245233171,62383644
"70396","IT","BE",3,2008,985.215245233171,11678347
"70397","BE","IT",3,2008,985.215245233171,2306389
"70398","IT","BE",4,2008,985.215245233171,193933599
"70399","BE","IT",4,2008,985.215245233171,68758912
"70400","IT","BE",5,2008,985.215245233171,3338842
"70401","BE","IT",5,2008,985.215245233171,1301765
"70402","IT","BE",6,2008,985.215245233171,13515092
"70403","BE","IT",6,2008,985.215245233171,16048540
"70404","IT","BE",7,2008,985.215245233171,57472623
"70405","BE","IT",7,2008,985.215245233171,23450489
"70406","IT","BE",8,2008,985.215245233171,63739833
"70407","BE","IT",8,2008,985.215245233171,77903460
"70408","IT","BE",9,2008,985.215245233171,28585338
"70409","BE","IT",9,2008,985.215245233171,5799600
"70410","IT","BE",10,2008,985.215245233171,8475989
"70411","BE","IT",10,2008,985.215245233171,62062986
"70412","IT","BE",11,2008,985.215245233171,22077343
"70413","BE","IT",11,2008,985.215245233171,4648593
"70414","IT","BE",12,2008,985.215245233171,8941573
"70415","BE","IT",12,2008,985.215245233171,9840377
"70416","IT","BE",13,2008,985.215245233171,3009621
"70417","BE","IT",13,2008,985.215245233171,2618393
"70418","IT","BE",14,2008,985.215245233171,106397
"70419","BE","IT",14,2008,985.215245233171,79125
"70420","IT","BE",15,2008,985.215245233171,53888146
"70421","BE","IT",15,2008,985.215245233171,30386877
"70422","IT","BE",16,2008,985.215245233171,11664991
"70423","BE","IT",16,2008,985.215245233171,34599095
"70424","IT","BE",17,2008,985.215245233171,15264710
"70425","BE","IT",17,2008,985.215245233171,5544108
"70426","IT","BE",18,2008,985.215245233171,65254483
"70427","BE","IT",18,2008,985.215245233171,45204679
"70428","IT","BE",19,2008,985.215245233171,54564566
"70429","BE","IT",19,2008,985.215245233171,81715997
"70430","IT","BE",20,2008,985.215245233171,43313356
"70431","BE","IT",20,2008,985.215245233171,78090338
"70586","IT","BE",1,2009,985.215245233171,14262947
"70587","BE","IT",1,2009,985.215245233171,2304526
"70588","IT","BE",2,2009,985.215245233171,174899813
"70589","BE","IT",2,2009,985.215245233171,66087339
"70590","IT","BE",3,2009,985.215245233171,14922172
"70591","BE","IT",3,2009,985.215245233171,2226218
"70592","IT","BE",4,2009,985.215245233171,165874054
"70593","BE","IT",4,2009,985.215245233171,73340487
"70594","IT","BE",5,2009,985.215245233171,3321367
"70595","BE","IT",5,2009,985.215245233171,1611701
"70596","IT","BE",6,2009,985.215245233171,13746148
"70597","BE","IT",6,2009,985.215245233171,16949915
"70598","IT","BE",7,2009,985.215245233171,65059326
"70599","BE","IT",7,2009,985.215245233171,24351635
"70600","IT","BE",8,2009,985.215245233171,75941682
"70601","BE","IT",8,2009,985.215245233171,61964176
"70602","IT","BE",9,2009,985.215245233171,13096351
"70603","BE","IT",9,2009,985.215245233171,5389719
"70604","IT","BE",10,2009,985.215245233171,9062113
"70605","BE","IT",10,2009,985.215245233171,42560307
"70606","IT","BE",11,2009,985.215245233171,21155021
"70607","BE","IT",11,2009,985.215245233171,6185936
"70608","IT","BE",12,2009,985.215245233171,8114091
"70609","BE","IT",12,2009,985.215245233171,9503513
"70610","IT","BE",13,2009,985.215245233171,3059457
"70611","BE","IT",13,2009,985.215245233171,2296418
"70612","IT","BE",14,2009,985.215245233171,63432
"70613","BE","IT",14,2009,985.215245233171,49718
"70614","IT","BE",15,2009,985.215245233171,57225846
"70615","BE","IT",15,2009,985.215245233171,22723316
"70616","IT","BE",16,2009,985.215245233171,12712613
"70617","BE","IT",16,2009,985.215245233171,28624112
"70618","IT","BE",17,2009,985.215245233171,21979563
"70619","BE","IT",17,2009,985.215245233171,6354618
"70620","IT","BE",18,2009,985.215245233171,66927179
"70621","BE","IT",18,2009,985.215245233171,44686964
"70622","IT","BE",19,2009,985.215245233171,59213642
"70623","BE","IT",19,2009,985.215245233171,81153879
"70624","IT","BE",20,2009,985.215245233171,41359827
"70625","BE","IT",20,2009,985.215245233171,75657636
"70780","IT","BE",1,2010,985.215245233171,14210953
"70781","BE","IT",1,2010,985.215245233171,1282458
"70782","IT","BE",2,2010,985.215245233171,186250632
"70783","BE","IT",2,2010,985.215245233171,62686126
"70784","IT","BE",3,2010,985.215245233171,15597133
"70785","BE","IT",3,2010,985.215245233171,2456923
"70786","IT","BE",4,2010,985.215245233171,206280341
"70787","BE","IT",4,2010,985.215245233171,79103329
"70788","IT","BE",5,2010,985.215245233171,4533711
"70789","BE","IT",5,2010,985.215245233171,1904876
"70790","IT","BE",6,2010,985.215245233171,16144443
"70791","BE","IT",6,2010,985.215245233171,15716515
"70792","IT","BE",7,2010,985.215245233171,65900882
"70793","BE","IT",7,2010,985.215245233171,25582728
"70794","IT","BE",8,2010,985.215245233171,44916392
"70795","BE","IT",8,2010,985.215245233171,71473967
"70796","IT","BE",9,2010,985.215245233171,12074059
"70797","BE","IT",9,2010,985.215245233171,6388131
"70798","IT","BE",10,2010,985.215245233171,12676564
"70799","BE","IT",10,2010,985.215245233171,33811913
"70800","IT","BE",11,2010,985.215245233171,20980071
"70801","BE","IT",11,2010,985.215245233171,5510137
"70802","IT","BE",12,2010,985.215245233171,7024656
"70803","BE","IT",12,2010,985.215245233171,10832289
"70804","IT","BE",13,2010,985.215245233171,4902038
"70805","BE","IT",13,2010,985.215245233171,2199376
"70806","IT","BE",14,2010,985.215245233171,87937
"70807","BE","IT",14,2010,985.215245233171,90564
"70808","IT","BE",15,2010,985.215245233171,60708231
"70809","BE","IT",15,2010,985.215245233171,22941233
"70810","IT","BE",16,2010,985.215245233171,20665409
"70811","BE","IT",16,2010,985.215245233171,31782878
"70812","IT","BE",17,2010,985.215245233171,20891876
"70813","BE","IT",17,2010,985.215245233171,6560641
"70814","IT","BE",18,2010,985.215245233171,78425971
"70815","BE","IT",18,2010,985.215245233171,49879208
"70816","IT","BE",19,2010,985.215245233171,67479257
"70817","BE","IT",19,2010,985.215245233171,81316344
"70818","IT","BE",20,2010,985.215245233171,47993245
"70819","BE","IT",20,2010,985.215245233171,81023206
"70974","IT","BE",1,2011,985.215245233171,12912318
"70975","BE","IT",1,2011,985.215245233171,655310
"70976","IT","BE",2,2011,985.215245233171,182334172
"70977","BE","IT",2,2011,985.215245233171,69364256
"70978","IT","BE",3,2011,985.215245233171,13403167
"70979","BE","IT",3,2011,985.215245233171,2860006
"70980","IT","BE",4,2011,985.215245233171,230289361
"70981","BE","IT",4,2011,985.215245233171,86924055
"70982","IT","BE",5,2011,985.215245233171,4194157
"70983","BE","IT",5,2011,985.215245233171,4446001
"70984","IT","BE",6,2011,985.215245233171,14871648
"70985","BE","IT",6,2011,985.215245233171,16669872
"70986","IT","BE",7,2011,985.215245233171,60950601
"70987","BE","IT",7,2011,985.215245233171,21910711
"70988","IT","BE",8,2011,985.215245233171,57963329
"70989","BE","IT",8,2011,985.215245233171,71272548
"70990","IT","BE",9,2011,985.215245233171,14803711
"70991","BE","IT",9,2011,985.215245233171,7693181
"70992","IT","BE",10,2011,985.215245233171,18253945
"70993","BE","IT",10,2011,985.215245233171,38090212
"70994","IT","BE",11,2011,985.215245233171,20775816
"70995","BE","IT",11,2011,985.215245233171,8961298
"70996","IT","BE",12,2011,985.215245233171,6514006
"70997","BE","IT",12,2011,985.215245233171,16666627
"70998","IT","BE",13,2011,985.215245233171,4050778
"70999","BE","IT",13,2011,985.215245233171,2378153
"71000","IT","BE",14,2011,985.215245233171,198136
"71001","BE","IT",14,2011,985.215245233171,141440
"71002","IT","BE",15,2011,985.215245233171,63952159
"71003","BE","IT",15,2011,985.215245233171,28682549
"71004","IT","BE",16,2011,985.215245233171,24043792
"71005","BE","IT",16,2011,985.215245233171,36686234
"71006","IT","BE",17,2011,985.215245233171,29133759
"71007","BE","IT",17,2011,985.215245233171,9000038
"71008","IT","BE",18,2011,985.215245233171,84742040
"71009","BE","IT",18,2011,985.215245233171,56563698
"71010","IT","BE",19,2011,985.215245233171,72131358
"71011","BE","IT",19,2011,985.215245233171,89300130
"71012","IT","BE",20,2011,985.215245233171,56138120
"71013","BE","IT",20,2011,985.215245233171,78736294
"71168","IT","BE",1,2012,985.215245233171,12357749
"71169","BE","IT",1,2012,985.215245233171,223409
"71170","IT","BE",2,2012,985.215245233171,170954293
"71171","BE","IT",2,2012,985.215245233171,65644012
"71172","IT","BE",3,2012,985.215245233171,15717798
"71173","BE","IT",3,2012,985.215245233171,3450727
"71174","IT","BE",4,2012,985.215245233171,205019367
"71175","BE","IT",4,2012,985.215245233171,89520160
"71176","IT","BE",5,2012,985.215245233171,3382407
"71177","BE","IT",5,2012,985.215245233171,4924402
"71178","IT","BE",6,2012,985.215245233171,14464449
"71179","BE","IT",6,2012,985.215245233171,13111020
"71180","IT","BE",7,2012,985.215245233171,61544636
"71181","BE","IT",7,2012,985.215245233171,21213595
"71182","IT","BE",8,2012,985.215245233171,68891554
"71183","BE","IT",8,2012,985.215245233171,76851261
"71184","IT","BE",9,2012,985.215245233171,13536966
"71185","BE","IT",9,2012,985.215245233171,6031875
"71186","IT","BE",10,2012,985.215245233171,22632555
"71187","BE","IT",10,2012,985.215245233171,39693684
"71188","IT","BE",11,2012,985.215245233171,19995547
"71189","BE","IT",11,2012,985.215245233171,7168601
"71190","IT","BE",12,2012,985.215245233171,8493882
"71191","BE","IT",12,2012,985.215245233171,12398579
"71192","IT","BE",13,2012,985.215245233171,5431267
"71193","BE","IT",13,2012,985.215245233171,3406220
"71194","IT","BE",14,2012,985.215245233171,103755
"71195","BE","IT",14,2012,985.215245233171,61421
"71196","IT","BE",15,2012,985.215245233171,82015440
"71197","BE","IT",15,2012,985.215245233171,29772134
"71198","IT","BE",16,2012,985.215245233171,17290427
"71199","BE","IT",16,2012,985.215245233171,36254030
"71200","IT","BE",17,2012,985.215245233171,24296922
"71201","BE","IT",17,2012,985.215245233171,11900636
"71202","IT","BE",18,2012,985.215245233171,75585665
"71203","BE","IT",18,2012,985.215245233171,62199001
"71204","IT","BE",19,2012,985.215245233171,68732010
"71205","BE","IT",19,2012,985.215245233171,90725265
"71206","IT","BE",20,2012,985.215245233171,62967470
"71207","BE","IT",20,2012,985.215245233171,81140501
"71362","IT","BE",1,2013,985.215245233171,8995833
"71363","BE","IT",1,2013,985.215245233171,1436345
"71364","IT","BE",2,2013,985.215245233171,171456785
"71365","BE","IT",2,2013,985.215245233171,62720674
"71366","IT","BE",3,2013,985.215245233171,18751859
"71367","BE","IT",3,2013,985.215245233171,4885928
"71368","IT","BE",4,2013,985.215245233171,244523654
"71369","BE","IT",4,2013,985.215245233171,94657881
"71370","IT","BE",5,2013,985.215245233171,3441080
"71371","BE","IT",5,2013,985.215245233171,4260684
"71372","IT","BE",6,2013,985.215245233171,13881435
"71373","BE","IT",6,2013,985.215245233171,13510884
"71374","IT","BE",7,2013,985.215245233171,62364180
"71375","BE","IT",7,2013,985.215245233171,24325805
"71376","IT","BE",8,2013,985.215245233171,54711394
"71377","BE","IT",8,2013,985.215245233171,90159589
"71378","IT","BE",9,2013,985.215245233171,12139190
"71379","BE","IT",9,2013,985.215245233171,7686330
"71380","IT","BE",10,2013,985.215245233171,26859192
"71381","BE","IT",10,2013,985.215245233171,30395527
"71382","IT","BE",11,2013,985.215245233171,21550539
"71383","BE","IT",11,2013,985.215245233171,6846365
"71384","IT","BE",12,2013,985.215245233171,11348317
"71385","BE","IT",12,2013,985.215245233171,11461466
"71386","IT","BE",13,2013,985.215245233171,5628137
"71387","BE","IT",13,2013,985.215245233171,2673227
"71388","IT","BE",14,2013,985.215245233171,96719
"71389","BE","IT",14,2013,985.215245233171,77079
"71390","IT","BE",15,2013,985.215245233171,46272736
"71391","BE","IT",15,2013,985.215245233171,30969406
"71392","IT","BE",16,2013,985.215245233171,18509788
"71393","BE","IT",16,2013,985.215245233171,35737076
"71394","IT","BE",17,2013,985.215245233171,28438863
"71395","BE","IT",17,2013,985.215245233171,12991339
"71396","IT","BE",18,2013,985.215245233171,64761979
"71397","BE","IT",18,2013,985.215245233171,64173524
"71398","IT","BE",19,2013,985.215245233171,93957006
"71399","BE","IT",19,2013,985.215245233171,103382902
"71400","IT","BE",20,2013,985.215245233171,67765280
"71401","BE","IT",20,2013,985.215245233171,89425298
"71556","IT","BE",1,2014,985.215245233171,12262137
"71557","BE","IT",1,2014,985.215245233171,864091
"71558","IT","BE",2,2014,985.215245233171,153907594
"71559","BE","IT",2,2014,985.215245233171,60457271
"71560","IT","BE",3,2014,985.215245233171,20321569
"71561","BE","IT",3,2014,985.215245233171,4239527
"71562","IT","BE",4,2014,985.215245233171,243880079
"71563","BE","IT",4,2014,985.215245233171,108555681
"71564","IT","BE",5,2014,985.215245233171,3953500
"71565","BE","IT",5,2014,985.215245233171,3495368
"71566","IT","BE",6,2014,985.215245233171,13472972
"71567","BE","IT",6,2014,985.215245233171,12480575
"71568","IT","BE",7,2014,985.215245233171,70610500
"71569","BE","IT",7,2014,985.215245233171,22383199
"71570","IT","BE",8,2014,985.215245233171,50852529
"71571","BE","IT",8,2014,985.215245233171,86724760
"71572","IT","BE",9,2014,985.215245233171,14696897
"71573","BE","IT",9,2014,985.215245233171,7705255
"71574","IT","BE",10,2014,985.215245233171,27096874
"71575","BE","IT",10,2014,985.215245233171,32464251
"71576","IT","BE",11,2014,985.215245233171,22082926
"71577","BE","IT",11,2014,985.215245233171,7422932
"71578","IT","BE",12,2014,985.215245233171,9312234
"71579","BE","IT",12,2014,985.215245233171,10162417
"71580","IT","BE",13,2014,985.215245233171,4794466
"71581","BE","IT",13,2014,985.215245233171,3080542
"71582","IT","BE",14,2014,985.215245233171,83733
"71583","BE","IT",14,2014,985.215245233171,33224
"71584","IT","BE",15,2014,985.215245233171,35796685
"71585","BE","IT",15,2014,985.215245233171,29586658
"71586","IT","BE",16,2014,985.215245233171,18040501
"71587","BE","IT",16,2014,985.215245233171,43194392
"71588","IT","BE",17,2014,985.215245233171,36577692
"71589","BE","IT",17,2014,985.215245233171,13191051
"71590","IT","BE",18,2014,985.215245233171,67043334
"71591","BE","IT",18,2014,985.215245233171,67314346
"71592","IT","BE",19,2014,985.215245233171,90271424
"71593","BE","IT",19,2014,985.215245233171,117012216
"71594","IT","BE",20,2014,985.215245233171,69530198
"71595","BE","IT",20,2014,985.215245233171,90154557
"71750","IT","BE",1,2015,985.215245233171,15103392
"71751","BE","IT",1,2015,985.215245233171,1839326
"71752","IT","BE",2,2015,985.215245233171,136551446
"71753","BE","IT",2,2015,985.215245233171,65913837
"71754","IT","BE",3,2015,985.215245233171,20904165
"71755","BE","IT",3,2015,985.215245233171,3090639
"71756","IT","BE",4,2015,985.215245233171,256007699
"71757","BE","IT",4,2015,985.215245233171,97761593
"71758","IT","BE",5,2015,985.215245233171,3646080
"71759","BE","IT",5,2015,985.215245233171,4163116
"71760","IT","BE",6,2015,985.215245233171,12633816
"71761","BE","IT",6,2015,985.215245233171,10819677
"71762","IT","BE",7,2015,985.215245233171,76458885
"71763","BE","IT",7,2015,985.215245233171,24132883
"71764","IT","BE",8,2015,985.215245233171,31008955
"71765","BE","IT",8,2015,985.215245233171,104480163
"71766","IT","BE",9,2015,985.215245233171,14314010
"71767","BE","IT",9,2015,985.215245233171,8287063
"71768","IT","BE",10,2015,985.215245233171,32862669
"71769","BE","IT",10,2015,985.215245233171,34132399
"71770","IT","BE",11,2015,985.215245233171,26726353
"71771","BE","IT",11,2015,985.215245233171,12294429
"71772","IT","BE",12,2015,985.215245233171,7977693
"71773","BE","IT",12,2015,985.215245233171,8874388
"71774","IT","BE",13,2015,985.215245233171,4089288
"71775","BE","IT",13,2015,985.215245233171,3262554
"71776","IT","BE",14,2015,985.215245233171,100734
"71777","BE","IT",14,2015,985.215245233171,45881
"71778","IT","BE",15,2015,985.215245233171,39292032
"71779","BE","IT",15,2015,985.215245233171,29604049
"71780","IT","BE",16,2015,985.215245233171,16728791
"71781","BE","IT",16,2015,985.215245233171,42520170
"71782","IT","BE",17,2015,985.215245233171,31890357
"71783","BE","IT",17,2015,985.215245233171,12466055
"71784","IT","BE",18,2015,985.215245233171,79411122
"71785","BE","IT",18,2015,985.215245233171,78673939
"71786","IT","BE",19,2015,985.215245233171,89767545
"71787","BE","IT",19,2015,985.215245233171,115703253
"71788","IT","BE",20,2015,985.215245233171,72477865
"71789","BE","IT",20,2015,985.215245233171,90455117
"71944","IT","BE",1,2016,985.215245233171,14578780
"71945","BE","IT",1,2016,985.215245233171,1333148
"71946","IT","BE",2,2016,985.215245233171,136143017
"71947","BE","IT",2,2016,985.215245233171,67692568
"71948","IT","BE",3,2016,985.215245233171,31790221
"71949","BE","IT",3,2016,985.215245233171,2957465
"71950","IT","BE",4,2016,985.215245233171,234972046
"71951","BE","IT",4,2016,985.215245233171,105260134
"71952","IT","BE",5,2016,985.215245233171,3890000
"71953","BE","IT",5,2016,985.215245233171,4740162
"71954","IT","BE",6,2016,985.215245233171,13604536
"71955","BE","IT",6,2016,985.215245233171,12550504
"71956","IT","BE",7,2016,985.215245233171,76414567
"71957","BE","IT",7,2016,985.215245233171,28990896
"71958","IT","BE",8,2016,985.215245233171,29883476
"71959","BE","IT",8,2016,985.215245233171,115446423
"71960","IT","BE",9,2016,985.215245233171,15682878
"71961","BE","IT",9,2016,985.215245233171,8941643
"71962","IT","BE",10,2016,985.215245233171,28630795
"71963","BE","IT",10,2016,985.215245233171,41648593
"71964","IT","BE",11,2016,985.215245233171,26181863
"71965","BE","IT",11,2016,985.215245233171,9456618
"71966","IT","BE",12,2016,985.215245233171,8654441
"71967","BE","IT",12,2016,985.215245233171,11041120
"71968","IT","BE",13,2016,985.215245233171,4024987
"71969","BE","IT",13,2016,985.215245233171,2787937
"71970","IT","BE",14,2016,985.215245233171,215034
"71971","BE","IT",14,2016,985.215245233171,73030
"71972","IT","BE",15,2016,985.215245233171,42883670
"71973","BE","IT",15,2016,985.215245233171,28945918
"71974","IT","BE",16,2016,985.215245233171,17732777
"71975","BE","IT",16,2016,985.215245233171,47493763
"71976","IT","BE",17,2016,985.215245233171,36796619
"71977","BE","IT",17,2016,985.215245233171,18021351
"71978","IT","BE",18,2016,985.215245233171,81264928
"71979","BE","IT",18,2016,985.215245233171,95514926
"71980","IT","BE",19,2016,985.215245233171,111198778
"71981","BE","IT",19,2016,985.215245233171,110503202
"71982","IT","BE",20,2016,985.215245233171,77644044
"71983","BE","IT",20,2016,985.215245233171,90691900
"72138","AT","DK",1,2007,1010.91613820118,1308294
"72139","DK","AT",2,2007,1010.91613820118,5276689
"72140","AT","DK",2,2007,1010.91613820118,1535955
"72141","DK","AT",3,2007,1010.91613820118,536073
"72142","AT","DK",3,2007,1010.91613820118,24009918
"72143","DK","AT",4,2007,1010.91613820118,12688575
"72144","AT","DK",4,2007,1010.91613820118,11548938
"72145","DK","AT",5,2007,1010.91613820118,560714
"72146","AT","DK",5,2007,1010.91613820118,1097854
"72147","DK","AT",6,2007,1010.91613820118,70601
"72148","AT","DK",6,2007,1010.91613820118,9459170
"72149","DK","AT",7,2007,1010.91613820118,30992
"72150","AT","DK",7,2007,1010.91613820118,451807
"72151","DK","AT",8,2007,1010.91613820118,274356
"72152","AT","DK",8,2007,1010.91613820118,94100
"72153","DK","AT",9,2007,1010.91613820118,233243
"72154","AT","DK",9,2007,1010.91613820118,564845
"72155","DK","AT",10,2007,1010.91613820118,762016
"72156","AT","DK",10,2007,1010.91613820118,62553
"72157","DK","AT",11,2007,1010.91613820118,195760
"72158","AT","DK",11,2007,1010.91613820118,199272
"72159","DK","AT",12,2007,1010.91613820118,581248
"72160","AT","DK",12,2007,1010.91613820118,3114982
"72161","AT","DK",13,2007,1010.91613820118,2138102
"72162","AT","DK",14,2007,1010.91613820118,23629
"72163","DK","AT",15,2007,1010.91613820118,95493
"72164","AT","DK",15,2007,1010.91613820118,1674115
"72165","DK","AT",16,2007,1010.91613820118,634077
"72166","AT","DK",16,2007,1010.91613820118,5216889
"72167","DK","AT",17,2007,1010.91613820118,121574
"72168","AT","DK",17,2007,1010.91613820118,1575571
"72169","DK","AT",18,2007,1010.91613820118,309317
"72170","AT","DK",18,2007,1010.91613820118,293964
"72171","DK","AT",19,2007,1010.91613820118,4739522
"72172","AT","DK",19,2007,1010.91613820118,1298959
"72173","DK","AT",20,2007,1010.91613820118,2410009
"72174","AT","DK",20,2007,1010.91613820118,2103531
"72325","AT","DK",1,2008,1010.91613820118,1417444
"72326","DK","AT",2,2008,1010.91613820118,7605531
"72327","AT","DK",2,2008,1010.91613820118,1379321
"72328","DK","AT",3,2008,1010.91613820118,483149
"72329","AT","DK",3,2008,1010.91613820118,17123181
"72330","DK","AT",4,2008,1010.91613820118,16756857
"72331","AT","DK",4,2008,1010.91613820118,14883331
"72332","DK","AT",5,2008,1010.91613820118,303385
"72333","AT","DK",5,2008,1010.91613820118,1508145
"72334","DK","AT",6,2008,1010.91613820118,306646
"72335","AT","DK",6,2008,1010.91613820118,6853295
"72336","DK","AT",7,2008,1010.91613820118,76098
"72337","AT","DK",7,2008,1010.91613820118,185784
"72338","DK","AT",8,2008,1010.91613820118,309800
"72339","AT","DK",8,2008,1010.91613820118,155586
"72340","DK","AT",9,2008,1010.91613820118,53830
"72341","AT","DK",9,2008,1010.91613820118,345208
"72342","DK","AT",10,2008,1010.91613820118,43107
"72343","AT","DK",10,2008,1010.91613820118,133497
"72344","DK","AT",11,2008,1010.91613820118,349140
"72345","AT","DK",11,2008,1010.91613820118,25484
"72346","DK","AT",12,2008,1010.91613820118,1242674
"72347","AT","DK",12,2008,1010.91613820118,2799917
"72348","DK","AT",13,2008,1010.91613820118,538416
"72349","AT","DK",13,2008,1010.91613820118,2641656
"72350","AT","DK",14,2008,1010.91613820118,11582
"72351","DK","AT",15,2008,1010.91613820118,213445
"72352","AT","DK",15,2008,1010.91613820118,1236215
"72353","DK","AT",16,2008,1010.91613820118,329287
"72354","AT","DK",16,2008,1010.91613820118,5564467
"72355","DK","AT",17,2008,1010.91613820118,287883
"72356","AT","DK",17,2008,1010.91613820118,1418403
"72357","DK","AT",18,2008,1010.91613820118,264427
"72358","AT","DK",18,2008,1010.91613820118,210176
"72359","DK","AT",19,2008,1010.91613820118,4215874
"72360","AT","DK",19,2008,1010.91613820118,868761
"72361","DK","AT",20,2008,1010.91613820118,5440715
"72362","AT","DK",20,2008,1010.91613820118,1837194
"72514","AT","DK",1,2009,1010.91613820118,2521706
"72515","DK","AT",2,2009,1010.91613820118,8728051
"72516","AT","DK",2,2009,1010.91613820118,1559713
"72517","DK","AT",3,2009,1010.91613820118,847197
"72518","AT","DK",3,2009,1010.91613820118,17088248
"72519","DK","AT",4,2009,1010.91613820118,8736093
"72520","AT","DK",4,2009,1010.91613820118,11281474
"72521","DK","AT",5,2009,1010.91613820118,155442
"72522","AT","DK",5,2009,1010.91613820118,2242662
"72523","DK","AT",6,2009,1010.91613820118,42234
"72524","AT","DK",6,2009,1010.91613820118,6194938
"72525","DK","AT",7,2009,1010.91613820118,298878
"72526","AT","DK",7,2009,1010.91613820118,161636
"72527","DK","AT",8,2009,1010.91613820118,271374
"72528","AT","DK",8,2009,1010.91613820118,115996
"72529","DK","AT",9,2009,1010.91613820118,105273
"72530","AT","DK",9,2009,1010.91613820118,165632
"72531","DK","AT",10,2009,1010.91613820118,179815
"72532","AT","DK",10,2009,1010.91613820118,104465
"72533","DK","AT",11,2009,1010.91613820118,270943
"72534","AT","DK",11,2009,1010.91613820118,428163
"72535","DK","AT",12,2009,1010.91613820118,1512505
"72536","AT","DK",12,2009,1010.91613820118,3711860
"72537","DK","AT",13,2009,1010.91613820118,15668
"72538","AT","DK",13,2009,1010.91613820118,1334281
"72539","AT","DK",14,2009,1010.91613820118,3993
"72540","DK","AT",15,2009,1010.91613820118,1176851
"72541","AT","DK",15,2009,1010.91613820118,2153477
"72542","DK","AT",16,2009,1010.91613820118,279832
"72543","AT","DK",16,2009,1010.91613820118,6013053
"72544","DK","AT",17,2009,1010.91613820118,221951
"72545","AT","DK",17,2009,1010.91613820118,1144444
"72546","DK","AT",18,2009,1010.91613820118,194294
"72547","AT","DK",18,2009,1010.91613820118,406080
"72548","DK","AT",19,2009,1010.91613820118,4779310
"72549","AT","DK",19,2009,1010.91613820118,828949
"72550","DK","AT",20,2009,1010.91613820118,10585029
"72551","AT","DK",20,2009,1010.91613820118,1839643
"72699","DK","AT",1,2010,1010.91613820118,51015
"72700","AT","DK",1,2010,1010.91613820118,2188308
"72701","DK","AT",2,2010,1010.91613820118,7976918
"72702","AT","DK",2,2010,1010.91613820118,232426
"72703","DK","AT",3,2010,1010.91613820118,782291
"72704","AT","DK",3,2010,1010.91613820118,17626672
"72705","DK","AT",4,2010,1010.91613820118,9410118
"72706","AT","DK",4,2010,1010.91613820118,9752069
"72707","DK","AT",5,2010,1010.91613820118,347866
"72708","AT","DK",5,2010,1010.91613820118,1445603
"72709","DK","AT",6,2010,1010.91613820118,228215
"72710","AT","DK",6,2010,1010.91613820118,7956394
"72711","DK","AT",7,2010,1010.91613820118,269341
"72712","AT","DK",7,2010,1010.91613820118,234455
"72713","DK","AT",8,2010,1010.91613820118,41463
